day,month,week,day_of_week,load_type_light_OneHotEnc,load_type_maximum_OneHotEnc,load_type_medium_OneHotEnc,lagging_current_reactive_power_kvarh_log,leading_current_reactive_power_kvarh_log,co2_tco2_log,lagging_current_power_factor_log,leading_current_power_factor_log,nsm_log
19.0,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
19.6,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
20.200000000000003,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
20.800000000000004,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
21.400000000000006,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
22.000000000000007,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
22.60000000000001,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
23.20000000000001,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
23.80000000000001,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
24.400000000000013,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
25.000000000000014,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
25.600000000000016,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
26.200000000000017,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
26.80000000000002,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
27.40000000000002,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
28.00000000000002,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
28.600000000000023,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
29.200000000000024,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
29.800000000000026,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
30.400000000000027,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
31.0,6.071146245059288,24.56916996047431,3.8735177865612647,0.6719367588932806,0.1383399209486166,0.18972332015810275,2.518178021674919,1.0210757240780661,-4.531030503506367,4.382036463447296,4.453286137785104,10.658946793833318
