timestamp,load_type_light_OneHotEnc,load_type_maximum_OneHotEnc,load_type_medium_OneHotEnc,month_scaled,week_scaled,day_scaled,day_of_week_scaled,lagging_current_reactive_power_kvarh_scaled,leading_current_reactive_power_kvarh_scaled,co2_tco2_scaled,lagging_current_power_factor_scaled,leading_current_power_factor_scaled,nsm_scaled,usage_kwh_scaled
2018-01-04 12:00:00,1.0,0.0,0.0,0.0,0.0,0.1,0.9999999999999999,0.0,0.705473911284886,0.0,1.0,0.02560206220724373,0.6666666666666667,0.005743247600173675
2018-01-04 18:00:00,1.0,0.0,0.0,0.0,0.0,0.1,0.9999999999999999,0.02532719456280325,0.4989045436160174,0.0,0.8010112898304345,0.28537397566675693,1.0,0.005025341650151963
2018-01-05 00:00:00,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.09924027948563967,0.0,0.0,0.24452581259172068,1.0,0.0,0.003843161193529388
2018-01-05 06:00:00,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.051969839953482616,0.29034650128084133,0.0,0.6022841201342573,0.5618060361688683,0.33333333333333337,0.004771710206731117
2018-01-05 12:00:00,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.0,0.6922104624511257,0.0,1.0,0.031850871122077434,0.6666666666666667,0.006134441860365138
2018-01-05 18:00:00,1.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.16666666666666666,0.0272145805332342,0.4877645948496697,0.0,0.7932522557865829,0.302370134103652,1.0,0.005717454572029178
2018-01-06 00:00:00,1.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.6666666666666666,0.12887605212235598,0.0,0.0,0.10380977289568893,1.0,0.0,0.005390742882198943
2018-01-06 06:00:00,1.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.6666666666666666,0.5108238725728502,0.0,0.3211009174311924,0.4970504046612325,1.0,0.33333333333333337,0.32376698578374274
2018-01-06 12:00:00,0.0,1.0,0.0,0.0,0.0,0.16666666666666669,0.6666666666666666,0.36417970202179073,0.15316165565592554,0.4311926605504586,0.8953184255263502,0.8571951574238459,0.6666666666666667,0.3979649300793996
2018-01-06 18:00:00,0.0,0.0,1.0,0.0,0.0,0.16666666666666669,0.6666666666666666,0.05579227315622409,0.6079951462855602,0.036697247706420605,0.8141609636313438,0.3632784681892497,1.0,0.046255497139123296
2018-01-07 00:00:00,1.0,0.0,0.0,0.0,0.0,0.2,0.9999999999999999,0.0904801395521748,0.0,0.0,0.2893800037778067,1.0,0.0,0.0031037610533872634
2018-01-07 06:00:00,1.0,0.0,0.0,0.0,0.0,0.2,0.9999999999999999,0.041817991173134304,0.29161048941620604,0.0,0.668773520480072,0.539323363323604,0.33333333333333337,0.0033874843629766865
2018-01-07 12:00:00,1.0,0.0,0.0,0.0,0.0,0.2,0.9999999999999999,0.0,0.7133949035998381,0.0,1.0,0.01423785594639862,0.6666666666666667,0.004548170629478855
2018-01-07 18:00:00,1.0,0.0,0.0,0.0,0.0,0.2,0.9999999999999999,0.022429389840525425,0.5106512066873399,0.0,0.8283567993258065,0.279551449864091,1.0,0.004776009044755204
2018-01-08 00:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.23333333333333334,0.33333333333333337,0.1048166471255493,0.0,0.0,0.1575708702032751,1.0,0.0,0.0015647770407658836
2018-01-08 06:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.23333333333333334,0.33333333333333337,0.052980258705329485,0.29830119994606985,0.0,0.5694462606977317,0.5275077984734049,0.33333333333333337,0.0014315130620193364
2018-01-08 12:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.23333333333333334,0.33333333333333337,0.0,0.7010415262235405,0.0,1.0,0.0,0.6666666666666667,0.0018485003503552998
2018-01-08 18:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.23333333333333334,0.33333333333333337,0.026861887195325382,0.4574794391263315,0.0,0.7877453758191302,0.2874602553686597,1.0,0.00245033767372679
2018-01-09 00:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.26666666666666666,0.8333333333333334,0.12710305318043602,0.0,0.0,0.11007221423070779,1.0,0.0,0.005210191685187493
2018-01-09 06:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.26666666666666666,0.8333333333333334,0.28243110564595314,0.00030335715248752866,0.22018348623853243,0.54565334263255,1.0,0.33333333333333337,0.21498059074632125
2018-01-09 12:00:00,0.0,1.0,0.0,0.0,0.0196078431372549,0.26666666666666666,0.8333333333333334,0.04649832708970803,0.05509302952676283,0.22018348623853243,0.982912689071967,0.998099278829276,0.6666666666666667,0.24425137885229628
2018-01-09 18:00:00,0.0,0.0,1.0,0.0,0.0196078431372549,0.26666666666666666,0.8333333333333334,0.048452438826770375,0.3269515976810031,0.018348623853210302,0.7398108190575825,0.4428580025877892,1.0,0.024649537230086706
2018-01-10 00:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.3,0.0,0.12084989562183648,0.0,0.0,0.06739752698952373,1.0,0.0,0.0015819723928622055
2018-01-10 06:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.3,0.0,0.42725461599321307,0.0,0.29357798165137583,0.5273309794690728,1.0,0.33333333333333337,0.2834137932516841
2018-01-10 12:00:00,0.0,1.0,0.0,0.0,0.0196078431372549,0.3,0.0,0.4947238983099317,0.1289099366320615,0.36697247706421926,0.8168490184967234,0.8555552212158597,0.6666666666666667,0.38060192330013204
2018-01-10 18:00:00,0.0,0.0,1.0,0.0,0.0196078431372549,0.3,0.0,0.20797468233768962,0.13742079007685049,0.18348623853210963,0.6486712290949248,0.8343714580888473,1.0,0.17223294543484896
2018-01-11 00:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.3333333333333333,0.5,0.11711325269047825,0.0,0.0,0.2866628888598288,1.0,0.0,0.011563874284780819
2018-01-11 06:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.3333333333333333,0.5,0.6356963786973224,0.0,0.49541284403669794,0.6385510657774289,1.0,0.33333333333333337,0.4906521767166336
2018-01-11 12:00:00,0.0,0.0,1.0,0.0,0.0196078431372549,0.3333333333333333,0.5,0.7033086447996798,0.12692126196575435,0.5963302752293579,0.8394068843264604,0.8670297595763248,0.6666666666666667,0.5922552134158138
2018-01-11 18:00:00,0.0,1.0,0.0,0.0,0.0196078431372549,0.3333333333333333,0.5,0.055811337660975915,0.44507550222461906,0.018348623853210302,0.7232974441683742,0.4177323744470858,1.0,0.030121958034743206
2018-01-12 00:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.3666666666666667,0.8333333333333334,0.06510528372749197,0.005966023998921396,0.0,0.6502186768958051,0.9984854411779458,0.0,0.01207113717162251
2018-01-12 06:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.3666666666666667,0.8333333333333334,0.035126350005242744,0.13841512741000406,0.10091743119265997,0.8350042863577578,0.935109680137213,0.33333333333333337,0.13056860730544534
2018-01-12 12:00:00,0.0,0.0,1.0,0.0,0.0196078431372549,0.3666666666666667,0.8333333333333334,0.0007625801900731117,0.6449878657139004,0.06422018348623716,0.999985469973701,0.3108907812515672,0.6666666666666667,0.07533283753401454
2018-01-12 18:00:00,0.0,1.0,0.0,0.0,0.0196078431372549,0.3666666666666667,0.8333333333333334,0.020113052513178343,0.5518740730753673,0.0,0.8931098615288491,0.3655402762314567,1.0,0.020410882938341757
2018-01-13 00:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.4,0.8333333333333334,0.09287273489852918,0.0,0.0,0.5777211106752103,1.0,0.0,0.02163175293718108
2018-01-13 06:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.4,0.8333333333333334,0.5161809984081138,0.0,0.5321100917431185,0.7717042267846508,1.0,0.33333333333333337,0.5394783789941578
2018-01-13 12:00:00,0.0,0.0,1.0,0.0,0.0196078431372549,0.4,0.8333333333333334,0.46668001181999286,0.29696979911015237,0.6238532110091745,0.9365546401638987,0.7601279852355591,0.6666666666666667,0.6293369902115459
2018-01-13 18:00:00,0.0,1.0,0.0,0.0,0.0196078431372549,0.4,0.8333333333333334,0.026356677819401944,0.7301638128623431,0.0,0.878688810426747,0.2977060953469943,1.0,0.023656505646523746
2018-01-14 00:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.43333333333333335,0.9999999999999999,0.10133737500834072,0.0,0.0,0.5026807898522296,1.0,0.0,0.019568310685621676
2018-01-14 06:00:00,1.0,0.0,0.0,0.0,0.0196078431372549,0.43333333333333335,0.9999999999999999,0.0783551145300123,0.3170250775246057,0.0917431192660537,0.7506284236374468,0.7814973068937502,0.33333333333333337,0.07435700130254791
2018-01-14 12:00:00,0.0,0.0,1.0,0.0,0.0196078431372549,0.43333333333333335,0.9999999999999999,0.03892018645085648,0.4702204395308076,0.17431192660550335,0.9934396931258445,0.629986258638502,0.6666666666666667,0.1964869895667201
2018-01-14 18:00:00,0.0,1.0,0.0,0.0,0.0196078431372549,0.43333333333333335,0.9999999999999999,0.023392147330492722,0.73710732101928,0.0,0.8942722636327973,0.29193372049870114,1.0,0.022955795048598363
2018-01-15 00:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.4666666666666667,0.0,0.1023573260125635,0.0,0.0,0.5049402089417783,1.0,0.0,0.020281917797619307
2018-01-15 06:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.4666666666666667,0.0,0.8270658773961699,0.00013482540110556696,0.5688073394495413,0.705272946544033,1.0,0.33333333333333337,0.560589972530425
2018-01-15 12:00:00,0.0,0.0,1.0,0.0,0.0392156862745098,0.4666666666666667,0.0,0.6179854537828745,0.17345287852231359,0.6788990825688076,0.8940179881725587,0.8875816206782414,0.6666666666666667,0.6542014693428365
2018-01-15 18:00:00,0.0,1.0,0.0,0.0,0.0392156862745098,0.4666666666666667,0.0,0.4074179987989362,0.20887825266280166,0.3486238532110089,0.7525318570826611,0.8126159740819867,1.0,0.36306266416187705
2018-01-16 00:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.5,0.16666666666666666,0.12980068060281968,0.0,0.0,0.3594147305406621,1.0,0.0,0.02078488184643691
2018-01-16 06:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.5,0.16666666666666666,0.6895631368736119,0.0,0.5321100917431185,0.642583148075498,1.0,0.33333333333333337,0.519222254224683
2018-01-16 12:00:00,0.0,0.0,1.0,0.0,0.0392156862745098,0.5,0.16666666666666666,0.7199042961861459,0.16738573547256305,0.6788990825688076,0.8626549264054162,0.8801241737630265,0.6666666666666667,0.6822943758302131
2018-01-16 18:00:00,0.0,1.0,0.0,0.0,0.0392156862745098,0.5,0.16666666666666666,0.4950765916478405,0.21405217743022784,0.4311926605504586,0.8019848015924909,0.8177765072869336,1.0,0.42573542371496986
2018-01-17 00:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.5333333333333333,0.33333333333333337,0.13040121250250222,0.0,0.018348623853210302,0.48844862909201847,1.0,0.0,0.03531495436783438
2018-01-17 06:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.5333333333333333,0.33333333333333337,0.4823510347259954,0.0,0.4311926605504586,0.7319718698690845,1.0,0.33333333333333337,0.4235817058649047
2018-01-17 12:00:00,0.0,0.0,1.0,0.0,0.0392156862745098,0.5333333333333333,0.33333333333333337,0.4921692546731867,0.16768909262505055,0.5504587155963289,0.8961175769728142,0.8810870720869817,0.6666666666666667,0.5441383194122628
2018-01-17 18:00:00,0.0,1.0,0.0,0.0,0.0392156862745098,0.5333333333333333,0.33333333333333337,0.20746947296176615,0.06697451799919105,0.44036697247706486,0.9030120744518546,0.9970059880239521,1.0,0.36708637655241794
2018-01-18 00:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.5666666666666667,0.5,0.660975911998246,0.0,0.4311926605504586,0.643469479679758,1.0,0.0,0.36911542809978465
2018-01-18 06:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.5666666666666667,0.5,1.0,0.0,0.807339449541284,0.7411621115034217,1.0,0.33333333333333337,0.7892623623834477
2018-01-18 12:00:00,0.0,0.0,1.0,0.0,0.0392156862745098,0.5666666666666667,0.5,0.8329854061216126,0.15973439395982197,0.9724770642201833,0.9018569373610565,0.8880028886949718,0.6666666666666667,0.9606785285937213
2018-01-18 18:00:00,0.0,1.0,0.0,0.0,0.0392156862745098,0.5666666666666667,0.5,0.8330140028787403,0.017223944991236348,0.9266055045871565,0.8721357685657414,0.9990822375349804,1.0,0.9343223526680736
2018-01-19 00:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.6,0.6666666666666666,0.734831803406827,0.0,0.5229357798165145,0.7163956816761838,1.0,0.0,0.51183685049931
2018-01-19 06:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.6,0.6666666666666666,0.8974234321827905,0.0,0.8256880733944966,0.8160716620897084,1.0,0.33333333333333337,0.8191693785169869
2018-01-19 12:00:00,0.0,0.0,1.0,0.0,0.0392156862745098,0.6,0.6666666666666666,0.725108905983395,0.18177834704058243,0.8807339449541297,0.9109236737718496,0.8617488640808835,0.6666666666666667,0.8635505822776103
2018-01-19 18:00:00,0.0,1.0,0.0,0.0,0.0392156862745098,0.6,0.6666666666666666,0.6873707188271516,0.021184441148712416,0.79816513761468,0.8620446653008444,0.9981745052608353,1.0,0.7819844296086768
2018-01-20 00:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.6333333333333333,0.8333333333333334,0.8835063437139562,0.0,0.7614678899082572,0.8000232480420786,1.0,0.0,0.7491198129145691
2018-01-20 06:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.6333333333333333,0.8333333333333334,0.5049520051092873,0.012673587703923418,0.5412844036697249,0.8410269822588377,0.9998244716596958,0.33333333333333337,0.5196220461609227
2018-01-20 12:00:00,0.0,0.0,1.0,0.0,0.0392156862745098,0.6333333333333333,0.8333333333333334,0.2455794179606699,0.21961372522583256,0.4770642201834855,0.9548116182090294,0.8468991664911383,0.6666666666666667,0.44028269158846367
2018-01-20 18:00:00,0.0,1.0,0.0,0.0,0.0392156862745098,0.6333333333333333,0.8333333333333334,0.1656133527791282,0.1220506943508157,0.3577981651376152,0.9046612324368304,0.9898644921212851,1.0,0.3383142536572365
2018-01-21 00:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.6666666666666666,0.9999999999999999,0.6094350234016797,0.0,0.39449541284403583,0.6329206805864318,1.0,0.0,0.33358553183074613
2018-01-21 06:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.6666666666666666,0.9999999999999999,0.06639213779824035,0.4215147633814211,0.0,0.6859625415922002,0.5694841472833229,0.33333333333333337,0.024193860399534008
2018-01-21 12:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.6666666666666666,0.9999999999999999,0.0,1.0,0.0,1.0,0.051620377335780704,0.6666666666666667,0.025638269975625592
2018-01-21 18:00:00,1.0,0.0,0.0,0.0,0.0392156862745098,0.6666666666666666,0.9999999999999999,0.01969363340863813,0.6689025212350006,0.0,0.9037603708062714,0.30046941293292806,1.0,0.020140056142824596
2018-01-22 00:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.7,0.0,0.1061892914676809,0.0,0.018348623853210302,0.5824724292750969,1.0,0.0,0.030745289548235105
2018-01-22 06:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.7,0.0,0.7041474830087602,0.0,0.5412844036697249,0.6994318759716955,1.0,0.33333333333333337,0.5299779469609364
2018-01-22 12:00:00,0.0,0.0,1.0,0.0,0.058823529411764705,0.7,0.0,0.5733363836540937,0.1713462316300391,0.5688073394495413,0.8731310753672463,0.8720899908725261,0.6666666666666667,0.5618323367193847
2018-01-22 18:00:00,0.0,1.0,0.0,0.0,0.058823529411764705,0.7,0.0,0.5300504256150685,0.04937980315491438,0.5412844036697249,0.8221524780959852,0.996604780388971,1.0,0.4968511011473599
2018-01-23 00:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.7333333333333333,0.16666666666666666,0.625325288112328,0.0,0.4128440366972483,0.655856327099952,1.0,0.0,0.35291310758701927
2018-01-23 06:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.7333333333333333,0.16666666666666666,0.7252518897690337,0.0,0.5779816513761475,0.760269096087064,1.0,0.33333333333333337,0.5696218312190214
2018-01-23 12:00:00,0.0,0.0,1.0,0.0,0.058823529411764705,0.7333333333333333,0.16666666666666666,0.60761436319788,0.16034110826479708,0.6422018348623848,0.8817619109890589,0.8984142268227364,0.6666666666666667,0.6364042799231368
2018-01-23 18:00:00,0.0,1.0,0.0,0.0,0.058823529411764705,0.7333333333333333,0.16666666666666666,0.5986635782168969,0.04027908858028854,0.6055045871559642,0.8291196257065225,0.9977682825304168,1.0,0.5757605719174106
2018-01-24 00:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.7666666666666667,0.33333333333333337,0.600770205991974,0.0,0.36697247706421926,0.6712581549772605,1.0,0.0,0.3490570498794176
2018-01-24 06:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.7666666666666667,0.33333333333333337,0.772055248934771,0.0,0.6422018348623848,0.7608575621521874,1.0,0.33333333333333337,0.6024434595328881
2018-01-24 12:00:00,0.0,0.0,1.0,0.0,0.058823529411764705,0.7666666666666667,0.33333333333333337,0.6802691908070958,0.1661891600377511,0.6788990825688076,0.8816166107260655,0.880600607829567,0.6666666666666667,0.6968889309219719
2018-01-24 18:00:00,0.0,1.0,0.0,0.0,0.058823529411764705,0.7666666666666667,0.33333333333333337,0.18419171265978437,0.17195294593501415,0.37614678899082554,0.914556180346686,0.9801251767821142,1.0,0.3369687173556988
2018-01-25 00:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.8,0.5,0.6132574566044211,0.0,0.403669724770642,0.6694273716635428,1.0,0.0,0.35588360466165997
2018-01-25 06:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.8,0.5,0.6845873011333848,0.0,0.6146788990825682,0.7786931694346366,1.0,0.33333333333333337,0.5667802992851032
2018-01-25 12:00:00,0.0,0.0,1.0,0.0,0.058823529411764705,0.8,0.5,0.6261736585737845,0.18273897802345965,0.651376146788991,0.8814785754762215,0.8742464819105507,0.6666666666666667,0.6424570438610444
2018-01-25 18:00:00,0.0,1.0,0.0,0.0,0.058823529411764705,0.8,0.5,0.37305422898376667,0.03348725899959552,0.5229357798165123,0.8715981575926652,0.9978635693437248,1.0,0.4708087403974706
2018-01-26 00:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.8333333333333334,0.6666666666666666,0.6330559447891942,0.0,0.403669724770642,0.6471092512677448,1.0,0.0,0.3509872281522305
2018-01-26 06:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.8333333333333334,0.6666666666666666,0.8548809898290868,0.0,0.7614678899082572,0.7583874576812983,1.0,0.33333333333333337,0.7136629968919402
2018-01-26 12:00:00,0.0,0.0,1.0,0.0,0.058823529411764705,0.8333333333333334,0.6666666666666666,0.7252995510309131,0.16603748146150737,0.9633027522935793,0.921959228746204,0.8913880781151264,0.6666666666666667,0.9840255179025108
2018-01-26 18:00:00,0.0,1.0,0.0,0.0,0.058823529411764705,0.8333333333333334,0.6666666666666666,0.6847016881618958,0.0063705002022381016,0.9082568807339463,0.8797930924254973,0.9998796377095056,1.0,0.8823794928230899
2018-01-27 00:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.8666666666666667,0.8333333333333334,0.29869312819926225,0.0,0.19266055045871366,0.6692457463348009,1.0,0.0,0.19303932147140626
2018-01-27 06:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.8666666666666667,0.8333333333333334,0.11912455794179608,0.1552008898476473,0.21100917431192617,0.8300350173633819,0.9799245729646233,0.33333333333333337,0.2078015312461042
2018-01-27 12:00:00,0.0,0.0,1.0,0.0,0.058823529411764705,0.8666666666666667,0.8333333333333334,0.013831298197451077,0.5486382634488336,0.17431192660550335,0.9975589555817095,0.6202419282038938,0.6666666666666667,0.17957106194195707
2018-01-27 18:00:00,0.0,1.0,0.0,0.0,0.058823529411764705,0.8666666666666667,0.8333333333333334,0.0290638374941615,0.5872994472158555,0.0,0.8626403963791172,0.35577087031966204,1.0,0.026227210784924834
2018-01-28 00:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.9,0.9999999999999999,0.11390088363979525,0.0,0.0,0.41175188527091233,1.0,0.0,0.01810240691940969
2018-01-28 06:00:00,1.0,0.0,0.0,0.0,0.058823529411764705,0.9,0.9999999999999999,0.10540764677285597,0.15789739786975868,0.13761467889908055,0.685323220435029,0.9522763518189752,0.33333333333333337,0.14495681817204809
2018-01-28 12:00:00,0.0,0.0,1.0,0.0,0.058823529411764705,0.9,0.9999999999999999,0.024030808239678958,0.3656970473237158,0.15596330275229306,0.9956191970707466,0.7474748994473365,0.6666666666666667,0.21155441684112786
2018-01-28 18:00:00,0.0,1.0,0.0,0.0,0.058823529411764705,0.9,0.9999999999999999,0.020980487479386505,0.7157712012943238,0.0,0.8937782427386196,0.343313373253493,1.0,0.030685105815897958
2018-01-29 00:00:00,1.0,0.0,0.0,0.0,0.0784313725490196,0.9333333333333333,0.0,0.13048700277388545,0.0,0.018348623853210302,0.47840111590601975,1.0,0.0,0.03652722669062552
2018-01-29 06:00:00,1.0,0.0,0.0,0.0,0.0784313725490196,0.9333333333333333,0.0,0.4114501415539478,0.0022583254685182674,0.4128440366972483,0.7422736585153218,0.9999899698091257,0.33333333333333337,0.41353962024064894
2018-01-29 12:00:00,0.0,0.0,1.0,0.0,0.0784313725490196,0.9333333333333333,0.0,0.7384063980477947,0.16720035054604288,0.9082568807339463,0.9141130145445566,0.8914181686877503,0.6666666666666667,0.921034644335636
2018-01-29 18:00:00,0.0,1.0,0.0,0.0,0.0784313725490196,0.9333333333333333,0.0,0.821632493541899,0.0048537144398004585,0.9082568807339463,0.8648199003240193,0.9999498490456273,1.0,0.906255239208842
2018-01-30 00:00:00,1.0,0.0,0.0,0.0,0.0784313725490196,0.9666666666666667,0.16666666666666666,0.35273146691831825,0.0,0.22018348623853243,0.5963849294567225,1.0,0.0,0.23891222202638626
2018-01-30 06:00:00,1.0,0.0,0.0,0.0,0.0784313725490196,0.9666666666666667,0.16666666666666666,0.5617737615221101,0.0,0.5596330275229351,0.7227017130901006,1.0,0.33333333333333337,0.5525124558831748
2018-01-30 12:00:00,0.0,0.0,1.0,0.0,0.0784313725490196,0.9666666666666667,0.16666666666666666,0.5028549095865863,0.16890252123500066,0.5688073394495413,0.8993868328901675,0.8834040461789989,0.6666666666666667,0.5728072701948663
2018-01-30 18:00:00,0.0,1.0,0.0,0.0,0.0784313725490196,0.9666666666666667,0.16666666666666666,0.6284042056297483,0.013094917082378319,0.7889908256880738,0.8911991630704852,0.9997291848463876,1.0,0.7774663508453664
2018-01-31 00:00:00,1.0,0.0,0.0,0.0,0.0784313725490196,0.9999999999999999,0.33333333333333337,0.35861286663425695,0.0,0.24770642201834897,0.6231419728869709,1.0,0.0,0.2458978338155197
2018-01-31 06:00:00,1.0,0.0,0.0,0.0,0.0784313725490196,0.9999999999999999,0.33333333333333337,0.5301838771483315,0.0009100714574625859,0.49541284403669794,0.7339697484852445,1.0,0.33333333333333337,0.5051220655056937
2018-01-31 12:00:00,0.0,0.0,1.0,0.0,0.0784313725490196,0.9999999999999999,0.33333333333333337,0.8274662319959585,0.16726776324659567,0.9999999999999999,0.9074582624994549,0.8884542472843258,0.6666666666666667,1.0
2018-01-31 18:00:00,0.0,1.0,0.0,0.0,0.0784313725490196,0.9999999999999999,0.33333333333333337,0.48724108019483925,0.016971147364163407,0.807339449541284,0.9270447379509754,0.9998996980912547,1.0,0.7811676503841012
2018-02-01 00:00:00,1.0,0.0,0.0,0.09090909090909091,0.0784313725490196,0.0,0.16666666666666666,0.0907661071234522,0.0,0.0,0.4200267352483906,1.0,0.0,0.00958640879370306
2018-02-01 06:00:00,1.0,0.0,0.0,0.09090909090909091,0.0784313725490196,0.0,0.16666666666666666,0.4106208355972433,0.005157071592287987,0.0,0.7473519027069437,0.9999699094273764,0.33333333333333337,0.4296817570210772
2018-02-01 12:00:00,0.0,0.0,1.0,0.09090909090909091,0.0784313725490196,0.0,0.16666666666666666,0.9008931720476233,0.1721888903869489,0.0,0.8856922831030323,0.88112719285048,0.6666666666666667,0.9544022250785613
2018-02-01 18:00:00,0.0,1.0,0.0,0.09090909090909091,0.0784313725490196,0.0,0.16666666666666666,0.10346306728816952,0.31823850613455573,0.0,0.8454804353195882,0.7403935846899166,1.0,0.19663744889756296
